word,count
i surrendered,2
surrendered on,2
years i've,2
been straight,2
4x gave,2
chance you,2
me 3x,2
chair waiting,2
ring praying,2
praying up,2
job opening,2
opening cause,2
me month,2
month to,2
to month,2
month struggling,2
eat but,2
stop believing,2
said god's,2
god's good,2
his blessing,2
blessing rain,2
lady said,2
said were,2
were hiring,2
hiring and,2
4x now,2
was 18,2
18 out,2
block selling,2
streets was,2
home family,2
gone had,2
deal went,2
went bad,2
to pause,2
pause me,2
shot 4,2
knees blood,2
blood pushin,2
pushin out,2
beating faster,2
faster don't,2
i begain,2
begain to,2
flash back,2
past then,2
i accepted,2
accepted christ,2
day halilujah,2
halilujah now,2
4x i,2
aisle of,2
got tested,2
tested and,2
results came,2
not beleive,2
beleive it,2
to calm,2
calm my,2
nerves mama,2
knees mama,2
mama just,2
on thanking,2
thanking jesus,2
jesus mama,2
mama he'll,2
need thank,2
jesus now,2
more doc,2
doc said,2
your cancer's,2
cancer's gone,2
4x you,2
me saaaved,2
saaaved me,2
chance halilujah,2
halilujah saved,2
me wooooooh,2
wooooooh you,2
by grace,2
grace you,2
me saw,2
my rope,2
rope no,2
out 2,2
drugs 2,2
streets 2,2
felt love,2
you stepped,2
ooh save,2
kill that,2
you're freaky,2
pussy screamin,2
screamin let's,2
view from,2
lost when,2
love she's,2
you early,2
oh sadie,2
awhile she,2
she's loving,2
i surely,2
down deep,2
chorus forever,2
interrupt this,2
watching our,2
flowers are,2
what's its,2
snow no,2
girl we'll,2
taking the,2
yourself on,2
best i'll,2
say number,2
top spot,2
my womb,2
race where,2
cold with,2
girls was,2
it's somethin,2
gone went,2
to pleasure,2
pleasure you,2
last i'll,2
real quiet,2
one turn,2
a leap,2
making future,2
x2 half,2
and slowly,2
towel not,2
whoa repeat,2
there someday,2
can knock,2
stand again,2
running on,2
hey hold,2
much makeup,2
to parties,2
balls that,2
swingin and,2
and swingin,2
ugly when,2
yummy yummy,2
to satify,2
satify my,2
need homie,2
oh said,2
it's full,2
something kind,2
of sexy,2
sexy goin,2
yo everybody's,2
summertime and,2
end no,2
cadillac now,2
change yeah,2
yeah ghetto,2
this remix,2
city chorus,2
on struggling,2
you're afraid,2
behind they,2
crying now,2
where for,2
beat let,2
storm together,2
although we,2
world may,2
rain he,2
those books,2
changes oh,2
things said,2
didn't look,2
my beliefs,2
wife had,2
to family,2
month or,2
and almost,2
things things,2
is take,2
kids now,2
child now,2
now two,2
playing for,2
woah prayer,2
gone prayer,2
changes if,2
changes at,2
sippin here,2
language nooo,2
nooo speakin,2
language and,2
who's thatttt,2
mirror it's,2
love put,2
language youre,2
youre speakin,2
problem after,2
after problem,2
sometimes and,2
these questions,2
answer why,2
the positive,2
there please,2
bout still,2
song or,2
ahead keep,2
the hats,2
know y'all,2
your families,2
wished me,2
bind you,2
another and,2
sat me,2
just tired,2
folks you,2
me shower,2
the fireplace,2
a precious,2
precious jewel,2
a favorite,2
heard oh,2
hotel oh,2
close in,2
lost inside,2
like kissing,2
kissing you,2
sky out,2
the stages,2
it's safe,2
had nowhere,2
sun into,2
world had,2
joy when,2
chorus la,2
wearing all,2
the melodies,2
really trying,2
tonight have,2
drink then,2
you ahahah,2
ahahah if,2
boy make,2
so large,2
wasn't bad,2
for r,2
i apologise,2
were best,2
ohh we,2
separated by,2
ya ohh,2
to fornicate,2
clock in,2
called your,2
self in,2
pull yourself,2
sink it,2
up n,2
though were,2
screaming from,2
peak and,2
will open,2
run like,2
will soar,2
soar the,2
the elevation,2
spirit set,2
free run,2
to establish,2
who's right,2
were other,2
you listening,2
ass was,2
damn money,2
the author's,2
and friend,2
our share,2
our blank,2
blank in,2
fill our,2
all upon,2
but death,2
bliss is,2
but bliss,2
bliss and,2
least to,2
glee the,2
together into,2
the scant,2
ask but,2
question and,2
vi if,2
can ease,2
help one,2
touched i,2
way soft,2
viii a,2
ecstasy of,2
the trampled,2
anguish in,2
which it,2
lest anybody,2
you're hurt,2
then those,2
a library,2
an antique,2
make to,2
unfold on,2
our mutual,2
old what,2
certainty and,2
dreams were,2
much sense,2
denied i,2
door on,2
then close,2
like stone,2
xiv the,2
the bumble-bee,2
a robber,2
barred and,2
where two,2
peep to,2
and mice,2
a nervous,2
and echoes,2
old couple,2
door ajar,2
angels go,2
smooth the,2
wonder we,2
they bore,2
faith that,2
names of,2
of record,2
renown xix,2
xix the,2
pain has,2
an element,2
itself its,2
enlightened to,2
brewed from,2
debauchee of,2
of dew,2
xxi a,2
and drank,2
book what,2
what liberty,2
so ample,2
large enough,2
with gales,2
her docile,2
is held,2
to-day this,2
were easier,2
turnpike for,2
the scarlet,2
mine here,2
ages steal,2
question if,2
glory be,2
the daffodil,2
as herself,2
if in,2
endure the,2
a coming,2
foot the,2
a stint,2
of dust,2
more had,2
of degree,2
might some,2
the months,2
count them,2
eternity but,2
myself within,2
you unsuspecting,2
proof that,2
i offer,2
brook in,2
birds go,2
yet your,2
little brook,2
the snows,2
it puzzled,2
wandered in,2
only your,2
my river,2
xii in,2
shelf the,2
the sexton,2
the other's,2
not and,2
of frost,2
rise with,2
out jesus,2
by they'd,2
apart you,2
ajar that,2
oceans are,2
such were,2
were for,2
sun as,2
passed that,2
new the,2
was scarce,2
time had,2
shall rise,2
length the,2
grave to,2
using now,2
i've finished,2
breast a,2
and second,2
time these,2
a gaze,2
the privilege,2
paradise the,2
seraphim the,2
i'm wife,2
woman now,2
other kind,2
xvii the,2
she rose,2
wife if,2
her new,2
in using,2
it lay,2
to himself,2
counts his,2
my garden,2
the sod,2
betrays the,2
children play,2
the pensive,2
every human,2
human soul,2
any ask,2
red upon,2
drew me,2
more v,2
a clover,2
a service,2
service of,2
some keep,2
church i,2
a bobolink,2
receive me,2
the brooks,2
cashmere i,2
feather on,2
to-day as,2
flakes of,2
snow stood,2
yesterday on,2
and roof,2
and twig,2
old lover,2
the bog,2
and hill,2
little has,2
brood and,2
entertain and,2
thread the,2
the dews,2
pearls and,2
itself so,2
a duchess,2
it dies,2
in sovereign,2
x a,2
bee or,2
another on,2
the eaves,2
laugh a,2
threw his,2
hung the,2
and signed,2
signed the,2
burn away,2
night a,2
a subtle,2
her amber,2
caravan of,2
tale of,2
of dews,2
that thought,2
to lives,2
night her,2
prefer and,2
and butterflies,2
and whatsoever,2
doth not,2
is green,2
sun sweet,2
sun her,2
cars on,2
gold his,2
shadow on,2
the notice,2
then reluctant,2
reluctant turn,2
my flowers,2
among stooping,2
stooping plucking,2
flowers they,2
pretty so,2
passed her,2
so helpless,2
her simple,2
betrayed the,2
shall never,2
and split,2
of flame,2
passing calvary,2
and judgment,2
like children,2
days is,2
he of,2
rose a,2
while till,2
till when,2
they reached,2
away xxiii,2
the butterfly's,2
xxiv the,2
whose fingers,2
tree as,2
had broken,2
passed in,2
later when,2
went than,2
than when,2
nought but,2
home t,2
yet that,2
few a,2
bird or,2
of june,2
june a,2
and softly,2
the altered,2
altered air,2
to partake,2
partake thy,2
the maple,2
lest i,2
is low,2
a travelling,2
flake of,2
a barn,2
is sometimes,2
xxx the,2
the hemlock,2
stand upon,2
an awe,2
necessity the,2
nutriment to,2
is nought,2
scar but,2
none may,2
an imperial,2
sent us,2
us of,2
the landscape,2
this purple,2
this crown,2
delayed till,2
till in,2
hour behind,2
death oh,2
distant hill,2
the bliss,2
slow a,2
her imperial,2
not stop,2
untouched by,2
by morning,2
laughs the,2
perished here,2
above them,2
rose on,2
morn the,2
nests the,2
death no,2
air a,2
of majesty,2
hint and,2
make much,2
mountains can,2
the divine,2
sang and,2
good-by to,2
room he,2
replied and,2
are he,2
and covered,2
try can,2
of agony,2
a throe,2
the beads,2
oh thou,2
xiv i,2
bed a,2
stone with,2
something as,2
be t,2
the forests,2
they fell,2
cannot reach,2
sea yet,2
spot as,2
the chart,2
were given,2
how dreary,2
paradise to,2
news that,2
what first,2
what one,2
could grow,2
different we,2
that others,2
could exist,2
not choose,2
the bustle,2
bustle in,2
the sweeping,2
is short,2
and anguish,2
reason we,2
of whom,2
afraid not,2
death for,2
morn with,2
i perceived,2
house t,2
dew upon,2
light before,2
am doing,2
still begging,2
and hands,2
xxvii the,2
the chariot,2
held but,2
where children,2
of gazing,2
roof was,2
went as,2
as quiet,2
dew from,2
see past,2
dew that,2
just laying,2
but early,2
early yet,2
had how,2
our old,2
the potomac,2
boy went,2
angle and,2
when his,2
feet he,2
thou the,2
if as,2
this mortal,2
xxxvi lost,2
my frugal,2
frugal eye,2
it sir,2
on either,2
either hand,2
of eternity,2
have ceased,2
that scalds,2
scalds me,2
xl i,2
but twice,2
poems by,2
by emily,2
series edited,2
edited by,2
with which,2
which the,2
very clearly,2
core of,2
even to,2
to friends,2
thought any,2
a deed,2
were found,2
the poems,2
sheets of,2
tied in,2
each of,2
six or,2
had received,2
she sent,2
another is,2
her verses,2
many cases,2
winter of,2
the handwriting,2
everything by,2
and strong,2
is nowhere,2
possible to,2
country burial,2
a thunder-storm,2
thunder-storm the,2
the humming-bird,2
end sometimes,2
she often,2
avoided the,2
to anything,2
lines are,2
indeed to,2
and burial,2
sometimes almost,2
looked upon,2
in seclusion,2
coming of,2
first robin,2
air an,2
till paradise,2
too then,2
ii i,2
to lips,2
would as,2
we chase,2
the june,2
the mocking,2
that rare,2
iv we,2
noon in,2
and sings,2
is heard,2
heard and,2
and sore,2
storm that,2
soul at,2
lost are,2
explore the,2
the emperor,2
pools of,2
push of,2
blood a,2
childish at,2
an anguish,2
ratio to,2
the martyrs,2
feet upon,2
a stately,2
playing round,2
could lie,2
prayer but,2
wise i,2
heaven not,2
large as,2
stole out,2
an enemy,2
enemy could,2
sovereign of,2
soul should,2
the railway,2
the miles,2
the sides,2
while in,2
down hill,2
play both,2
distance in,2
to-day that,2
but somewhere,2
reminded me,2
came my,2
how late,2
expecting me,2
moment be,2
decades of,2
xxiii a,2
nor noticed,2
unknown the,2
this dusty,2
carried it,2
the barefoot,2
see too,2
of life's,2
blamed the,2
knew so,2
spun and,2
dropped from,2
his table,2
unless we,2
the eagle's,2
god keeps,2
to starve,2
every bird,2
bird but,2
to own,2
prove the,2
feat that,2
mine too,2
too happy,2
an earl,2
her gown,2
gown her,2
as when,2
when t,2
and first,2
me xxxii,2
evening west,2
but myself,2
myself was,2
find than,2
the weaver,2
xxxv the,2
exists in,2
fair for,2
were it,2
would split,2
strike me,2
in dungeons,2
truth until,2
fled from,2
long at,2
rowing in,2
the waning,2
hoped i,2
alone as,2
cannot harm,2
serpent cannot,2
a faded,2
remorse is,2
a presence,2
the disease,2
xliv the,2
betray the,2
shelter in,2
itself a,2
peace was,2
my books,2
praise as,2
time till,2
hath the,2
the deer,2
hungry all,2
tables i,2
seen when,2
the crumb,2
crumb the,2
windows the,2
li i,2
i gained,2
gained it,2
that grow,2
transport by,2
as blind,2
the patient,2
in ceaseless,2
the mysterious,2
years had,2
dared not,2
into mine,2
i fumbled,2
fumbled at,2
door who,2
fitted to,2
door should,2
held my,2
should the,2
too expensive,2
strife and,2
brass and,2
that bright,2
it service,2
service in,2
we with,2
just felt,2
a sand,2
i preferred,2
nor any,2
of mines,2
of diadems,2
mine each,2
estimate the,2
vision but,2
the merchant,2
the subtle,2
to owe,2
happy letter,2
page i,2
out tell,2
a practised,2
the sentence,2
the bodice,2
finished before,2
clock kept,2
hinder so,2
coquette and,2
narrow at,2
mouse not,2
our luxury,2
in eden,2
in thee,2
star that,2
that often,2
drove away,2
and closer,2
the sleet,2
the harebell,2
loose her,2
of pearl,2
beyond her,2
rose did,2
softly into,2
feet a,2
hands she,2
obedient to,2
eye he,2
thine the,2
belt around,2
mother nature,2
the timid,2
flower when,2
it feathers,2
feathers like,2
bird is,2
iii at,2
her silver,2
five o'clock,2
breadths of,2
themselves around,2
a jew,2
the want,2
when march,2
march is,2
is scarcely,2
her nest,2
forth a,2
to stray,2
abroad on,2
to nowhere,2
worked and,2
sky till,2
tide and,2
hay and,2
fellow in,2
brown with,2
and shouts,2
lawn a,2
fly upon,2
his trade,2
strut in,2
cannot tell,2
x the,2
whose are,2
and others,2
the tiny,2
farther on,2
wake them,2
woods are,2
and leaf,2
had rather,2
wear her,2
duke of,2
bird who,2
divine so,2
an ecstasy,2
ecstasy in,2
he cheats,2
his lost,2
in shadow,2
the tallest,2
not bear,2
what word,2
deference to,2
my childish,2
mail from,2
their secret,2
bird by,2
if summer,2
bore away,2
beam and,2
away upon,2
never yet,2
yet in,2
their coming,2
ether sea,2
apron and,2
felt his,2
his silver,2
star it's,2
what once,2
was heaven,2
the poles,2
heads i,2
perhaps the,2
stare i,2
and earth,2
the creatures,2
the roofs,2
roofs and,2
fists and,2
eyes turned,2
slowly to,2
he drank,2
all abroad,2
they looked,2
home than,2
a comb,2
a spotted,2
a transport,2
breathing and,2
career is,2
delay and,2
had nature,2
as from,2
mob of,2
and much,2
an arc,2
shroud of,2
of gnome,2
xxviii i,2
south wind,2
the lanes,2
of mankind,2
outgrown and,2
a host,2
guest to,2
a sofa,2
a superior,2
his countenance,2
glass he,2
somewhat of,2
and somewhat,2
and independent,2
were running,2
feel by,2
no rent,2
the obligation,2
a foe,2
frequently the,2
are pink,2
oft a,2
wont to,2
grass with,2
menace at,2
earth a,2
from trees,2
a livid,2
then as,2
with flowers,2
pause on,2
seas of,2
brooms and,2
and dust,2
you dropped,2
her spotted,2
the morning's,2
also who,2
who built,2
xliii the,2
the juggler,2
juggler of,2
low as,2
touching the,2
her bonnet,2
in summer,2
grace a,2
to seem,2
and thus,2
be summer,2
dead shall,2
a brief,2
prepare and,2
angels are,2
knelt in,2
butterfly and,2
and failed,2
creature that,2
besides the,2
o lord,2
lord a,2
l the,2
fills with,2
road it,2
an even,2
flings a,2
stack and,2
blue jay,2
pillow of,2
art for,2
perhaps you,2
save just,2
at such,2
a curious,2
afternoon i,2
left them,2
thou no,2
spot the,2
these we,2
lisp it,2
rustling and,2
died but,2
my sentence,2
manner of,2
a novel,2
bee i,2
hint that,2
dropped like,2
like flakes,2
when suddenly,2
no eye,2
and stepped,2
some too,2
too fragile,2
building where,2
not look,2
and often,2
dead we,2
we estimate,2
sets a,2
a perished,2
tenderly to,2
at rest,2
small town,2
lit with,2
nought to,2
insecure the,2
shame of,2
s triumph,2
is overcome,2
eye upon,2
one upon,2
mystery the,2
xix i,2
settled regions,2
regions wild,2
and settled,2
wild but,2
and morn,2
morn a,2
their curtains,2
at sunrise,2
such and,2
nobody knew,2
sepulchre how,2
so short,2
seems and,2
company to,2
the quick,2
quick of,2
were almost,2
before were,2
be its,2
or such,2
would anybody,2
a dawn,2
from school,2
and visions,2
vast and,2
should reach,2
on dread,2
dread to,2
the stimulus,2
should live,2
sweet to,2
the pleasing,2
from within,2
the busy,2
were we,2
far safer,2
host far,2
own self,2
lonesome place,2
the prudent,2
her breath,2
angels must,2
the mortal,2
the majesty,2
majesty of,2
might dare,2
this democrat,2
purple is,2
a modest,2
of lords,2
tranquil as,2
alluded to,2
roses in,2
vision to,2
a daisy,2
school there,2
comes who,2
the maids,2
for noon,2
noon it,2
it tasted,2
chance or,2
late should,2
they noticed,2
d come,2
name my,2
would wish,2
since breaking,2
breaking then,2
sun where,2
at distance,2
most times,2
forgiven till,2
sight in,2
so late,2
sent some,2
drifts were,2
i con,2
motionless as,2
the lone,2
dropped by,2
lay this,2
sea or,2
superiority to,2
to fate,2
fate is,2
cloud the,2
just begins,2
needs but,2
the egg,2
egg of,2
drowning is,2
the wiser,2
well those,2
who read,2
the revelations,2
not pursued,2
grant that,2
twice before,2
remains to,2
to conceive,2
fearing it,2
almost made,2
a fitting,2
fitting a,2
new is,2
away nor,2
bears a,2
stone would,2
old acquaintances,2
a guinea,2
guinea golden,2
golden i,2
away time,2
me other,2
same still,2
crowded and,2
probable that,2
a dainty,2
the jails,2
of solid,2
alas that,2
that ethereal,2
a wretch,2
a clearing,2
but could,2
i strove,2
strove to,2
thought before,2
lips let,2
let every,2
to mourn,2
the farthest,2
it struck,2
exchange the,2
the bolt,2
the chemist,2
the homes,2
homes and,2
a flake,2
reward the,2
seed of,2
contrast a,2
and company,2
by contrast,2
are sad,2
advance but,2
many's the,2
or has,2
date of,2
old a,2
they choose,2
hurt if,2
grief of,2
of want,2
in passing,2
to note,2
the fashions,2
fashions of,2
stand alone,2
who does,2
day away,2
and bells,2
stones at,2
the fate,2
bliss i,2
i pursued,2
it wasted,2
learned its,2
chaff and,2
betrayed what,2
wheat and,2
wisdom is,2
and giants,2
swiss so,2
curtains and,2
the sly,2
other will,2
ease and,2
lift them,2
look her,2
hours are,2
one would,2
nature of,2
a fisherman's,2
the banquet,2
thy soul,2
sweet is,2
a soldier's,2
is bliss,2
in memory,2
seems it,2
to repair,2
since thou,2
creation and,2
want or,2
i speculate,2
in solemn,2
the lark,2
loose the,2
bird was,2
the caspian,2
realms of,2
sea without,2
thee then,2
then dinna,2
dinna care,2
thee be,2
be debonair,2
not break,2
could'st credit,2
credit me,2
morning glory,2
thou'll wilted,2
wilted be,2
once is,2
runs the,2
that sent,2
sent it,2
master he,2
large for,2
other things,2
xvi not,2
small you,2
it died,2
friend must,2
it flies,2
i breathed,2
a royal,2
dreams let,2
that by,2
witness to,2
the lower,2
that him,2
leave to,2
that wakes,2
is noon,2
well too,2
like bright,2
hill her,2
adjust the,2
spring not,2
away without,2
keeps a,2
field in,2
vale and,2
dear march,2
i declare,2
how red,2
be pursued,2
as mere,2
makes he,2
mighty that,2
news is,2
the blue-birds,2
knowing when,2
bed how,2
them try,2
after dinner,2
were bells,2
a thorn,2
breeze and,2
broom and,2
a well,2
but nature,2
nature is,2
to pity,2
regret that,2
less the,2
clover and,2
trees it's,2
how vast,2
day went,2
play but,2
a cap,2
tree a,2
a worm,2
snake is,2
and marry,2
may and,2
do till,2
and anchor,2
moon was,2
world below,2
of amber,2
shoe the,2
or none,2
the balloon,2
some for,2
below they,2
the gilded,2
and spins,2
one their,2
loaded with,2
a wisdom,2
dome of,2
peace a,2
and blaze,2
blaze the,2
its forms,2
powerless to,2
murmuring of,2
was recently,2
presence it,2
with age,2
test of,2
we follow,2
o'er and,2
a leaving,2
of will,2
and makes,2
decay and,2
for many,2
earned in,2
it t,2
and art,2
thee if,2
each that,2
the tides,2
grave for,2
for heroes,2
beggar and,2
as stone,2
as near,2
play to,2
eyelids in,2
you approach,2
word when,2
a necessity,2
the firmest,2
thrust the,2
is best,2
us she,2
and lived,2
sleep our,2
remained in,2
going numb,2
a bell,2
and being,2
death had,2
design but,2
i longed,2
the waiting,2
sang to,2
a chief,2
lie as,2
as stars,2
proud she,2
ashamed that,2
unknown to,2
strings to,2
side so,2
hill but,2
bridges and,2
and thee,2
once now,2
wall a,2
and certainly,2
upon its,2
not understand,2
birds have,2
have fled,2
be obliged,2
obliged to,2
a company,2
be quite,2
the lungs,2
himself how,2
how cool,2
bells should,2
